1762817955.828348398,7.163418742897370322e-19,-3.189455000000846128e-18,1.497174962423741817e-04
1762817955.847407579,2.894683915441169690e-19,-9.013591713570626920e-19,1.496388867963105440e-04
1762817955.867476702,7.424264462199256298e-19,-3.329270857398846736e-18,1.497217017458751798e-04
1762817955.887947321,7.157000338331841673e-19,-3.186013721857472394e-18,1.497170451330021024e-04
1762817955.907488108,7.156331872999322258e-19,-3.185655759447390072e-18,1.497170596849173307e-04
1762817955.927829027,7.172375040979788230e-19,-3.194255542685797624e-18,1.497173070674762130e-04
1762817955.947495222,7.188499376057860967e-19,-3.202897718930598519e-18,1.497175253462046385e-04
1762817955.967478037,1.324239232900429876e-18,-6.447860880731968707e-18,1.498330238973721862e-04
1762817955.987424374,1.327144498006869247e-18,-6.463433382943892006e-18,1.498333585914224386e-04
1762817956.007488966,1.329846690272926851e-18,-6.477916488289082967e-18,1.498337369412183762e-04
1762817956.027469158,1.332354184902304785e-18,-6.491356932472150837e-18,1.498339697718620300e-04
1762817956.047410727,7.254280914271140493e-19,-3.238157533311590153e-18,1.497182965977117419e-04
1762817956.067534447,1.336823441751928793e-18,-6.515312910192299072e-18,1.498344499850645661e-04
1762817956.088458061,1.429544494757258755e-18,-7.012307837632534690e-18,1.498518831795081496e-04
1762817956.108469248,7.274593368188145779e-19,-3.249044677738859965e-18,1.497185148764401674e-04
1762817956.127398252,4.521754901175452120e-19,-1.773489295384104736e-18,1.496679760748520494e-04
1762817956.147328854,4.304587161649721657e-19,-1.657085130863192470e-18,1.496641343692317605e-04
1762817956.167496443,4.295524364063437548e-19,-1.652227409318398246e-18,1.496639597462490201e-04
1762817956.187605619,4.300011818886537723e-19,-1.654632850539702450e-18,1.496640034019947052e-04
1762817956.207327843,7.064067113499391860e-19,-3.136201525754988482e-18,1.497138146078214049e-04
1762817956.227531433,7.315131422057838283e-19,-3.270774919225781140e-18,1.497180201113224030e-04
1762817956.247376680,7.333621493687812679e-19,-3.280686404120544656e-18,1.497182238381356001e-04
1762817956.267312527,4.452905039877483707e-19,-1.736585666330817098e-18,1.496663753641769290e-04
1762817956.287425756,4.835836930725485265e-19,-1.941842677120031662e-18,1.496731129009276628e-04
1762817956.307335377,7.120543386809332670e-19,-3.166473854632591636e-18,1.497142802691087127e-04
1762817956.328326941,7.092012376518730208e-19,-3.151181353058017537e-18,1.497137855039909482e-04
1762817956.348423243,4.967230952114353792e-19,-2.012271109219480959e-18,1.496753684477880597e-04
1762817956.368571520,4.256008912226013724e-19,-1.631047036143671696e-18,1.496631302870810032e-04
1762817956.388370991,6.449260987316291275e-19,-2.806658559978150128e-18,1.497029443271458149e-04
1762817956.408461094,4.928992460347558705e-19,-1.991774607616182624e-18,1.496749464422464371e-04
1762817956.428609371,7.064855003032848619e-19,-3.136624215048003080e-18,1.497138000559061766e-04
1762817956.448339224,4.964821788580293099e-19,-2.010979673488132544e-18,1.496755867265164852e-04
1762817956.467917204,1.179006066273242920e-18,-5.669394175223107661e-18,1.498037745477631688e-04
1762817956.487965822,7.309261024648126014e-19,-3.267629771741701391e-18,1.497194461990147829e-04
1762817956.507407188,4.202910120754703495e-19,-1.602585509024523688e-18,1.496626500738784671e-04
1762817956.527386665,1.162569677309084552e-18,-5.581294476902534896e-18,1.498015335528180003e-04
1762817956.547545433,4.917212891436920745e-19,-1.985461358386024779e-18,1.496751356171444058e-04
1762817956.567543030,1.291797002480946992e-18,-6.273970558770764952e-18,1.498250639997422695e-04
1762817956.587328434,1.207276928261197454e-18,-5.820931181900984672e-18,1.498096535215154290e-04
1762817956.607468367,1.300284909541506747e-18,-6.319465492461181475e-18,1.498273632023483515e-04
1762817956.628061056,1.310073558115306139e-18,-6.371935213076645126e-18,1.498293131589889526e-04
1762817956.647396326,1.314099756349331432e-18,-6.393515114487234788e-18,1.498301571700721979e-04
1762817956.667358637,1.317559749454064177e-18,-6.412060503820673669e-18,1.498308556620031595e-04
1762817956.687391281,1.320799402323128110e-18,-6.429425092829693102e-18,1.498314668424427509e-04
1762817956.707499027,8.534701184799762850e-19,-3.924480661280259819e-18,1.497419725637882948e-04
1762817956.727327108,7.129887425803884809e-19,-3.171482433241600219e-18,1.497169141657650471e-04
1762817956.748386621,8.949991864222956005e-19,-4.147081995153486267e-18,1.497496705269441009e-04
1762817956.768316984,1.295312933674603636e-18,-6.292814973895641752e-18,1.498273049946874380e-04
1762817956.788398027,1.302240984895041520e-18,-6.329949179544678547e-18,1.498287892900407314e-04
1762817956.808453321,1.306702900516729120e-18,-6.353865452595424236e-18,1.498296915087848902e-04
1762817956.828410864,1.310771491757147756e-18,-6.375672415084159705e-18,1.498304627602919936e-04
1762817956.847519159,4.463359568844388286e-19,-1.742189608185710722e-18,1.496671757195144892e-04
1762817956.867322206,4.257758916209446223e-19,-1.631984955560730260e-18,1.496635377407073975e-04
1762817956.887439489,4.252940589141324837e-19,-1.629402187495610000e-18,1.496634504292160273e-04
1762817956.907326937,4.260980526201398843e-19,-1.633711695089434705e-18,1.496635522926226258e-04
1762817956.927363634,4.269357539361088208e-19,-1.638202251839831954e-18,1.496636832598596811e-04
1762817956.947457790,4.277234625238065837e-19,-1.642424285083879176e-18,1.496637851232662797e-04
1762817956.967502117,4.284587485401837985e-19,-1.646365904100270922e-18,1.496638724347576499e-04
1762817956.987356186,4.291442744728371202e-19,-1.650040240381231471e-18,1.496639451943337917e-04
1762817957.008938789,4.511679324326673397e-19,-1.768089667140511710e-18,1.496678305556997657e-04
1762817957.028494835,4.299587630328662873e-19,-1.654406099654286351e-18,1.496640761615708470e-04
1762817957.048918724,4.291540196944287605e-19,-1.650092456157398881e-18,1.496639015385881066e-04
1762817957.068624496,4.296692239690785854e-19,-1.652854205427560302e-18,1.496639597462490201e-04
1762817957.088885307,4.302324305686506281e-19,-1.655873104470649146e-18,1.496640179539099336e-04
1762817957.108382463,4.307627825882678302e-19,-1.658716020838417333e-18,1.496640761615708470e-04
1762817957.127908707,7.266477692403234886e-19,-3.244697223234434390e-18,1.497181074228137732e-04
1762817957.147389174,7.355145767202208151e-19,-3.292225160075353116e-18,1.497196499258279800e-04
1762817957.167365074,7.254303144750102856e-19,-3.238172422562616107e-18,1.497178891440853477e-04
1762817957.187381744,7.257337863622406776e-19,-3.239799073237201636e-18,1.497179327998310328e-04
1762817957.207323074,7.266591429737460927e-19,-3.244758434599763314e-18,1.497180492151528597e-04
1762817957.227382660,7.275599426608163399e-19,-3.249586481040082198e-18,1.497181801823899150e-04
1762817957.247410774,7.283922414534095394e-19,-3.254047879673886953e-18,1.497182965977117419e-04
1762817957.267417908,7.291609507364127249e-19,-3.258167652714707307e-18,1.497183693572878838e-04
1762817957.287378073,7.298652950280016280e-19,-3.261942491440093049e-18,1.497184421168640256e-04
1762817957.307343245,7.305121502670180956e-19,-3.265409618977609064e-18,1.497185148764401674e-04
1762817957.327417612,6.694337542215619469e-19,-2.938021458696471347e-18,1.497075281804427505e-04
1762817957.347406387,7.246005489230430297e-19,-3.233722190867080818e-18,1.497173361713066697e-04
1762817957.367420435,6.675439050158197015e-19,-2.927891391324840694e-18,1.497071352787315845e-04
1762817957.387489557,4.961043641132457145e-19,-2.008953908167990180e-18,1.496757031418383121e-04
1762817957.407498598,6.510158024012445173e-19,-2.839298072973726909e-18,1.497043122071772814e-04
1762817957.428319454,4.574160411895866343e-19,-1.801579315010639865e-18,1.496690383646637201e-04
1762817957.448330164,4.788589925100104861e-19,-1.916515854329729922e-18,1.496729091741144657e-04
1762817957.468433142,6.455555314789936970e-19,-2.810029941359763131e-18,1.497036428190767765e-04
1762817957.488404751,4.341115715994004782e-19,-1.676664392564746066e-18,1.496650365879759192e-04
1762817957.508338928,6.431892779392091922e-19,-2.797347815003253248e-18,1.497033954365178943e-04
1762817957.528936148,4.343081820912466760e-19,-1.677718530857868330e-18,1.496651530032977462e-04
1762817957.548898935,4.215935113475116607e-19,-1.609565879418705551e-18,1.496630575275048614e-04
1762817957.568441391,4.218892542658935104e-19,-1.611151274460239997e-18,1.496631884947419167e-04
1762817957.588394642,4.229823992947764788e-19,-1.617010711726835938e-18,1.496634067734703422e-04
1762817957.608762741,7.124126112837452971e-19,-3.168392913653714660e-18,1.497170742368325591e-04
1762817957.627410412,7.144104075594257126e-19,-3.179101180273519880e-18,1.497173943789675832e-04
1762817957.647417068,7.241139082289204266e-19,-3.231114090395701122e-18,1.497191697126254439e-04
1762817957.668036222,7.150665685803334018e-19,-3.182619799804167322e-18,1.497175253462046385e-04
1762817957.687528849,7.161549314713000480e-19,-3.188453077483891273e-18,1.497176126576960087e-04
1762817957.707361698,7.178078451303341355e-19,-3.197312388639487338e-18,1.497178163845092058e-04
1762817957.727374792,7.193907069312426386e-19,-3.205797193772750019e-18,1.497179764555767179e-04
1762817957.747458458,7.208683099992037688e-19,-3.213717241342792121e-18,1.497181074228137732e-04
1762817957.767353535,7.222399305511815424e-19,-3.221069843012622845e-18,1.497182529419660568e-04
1762817957.787373304,7.235113588514638305e-19,-3.227884156898834687e-18,1.497183693572878838e-04
1762817957.807580948,7.246880232728205124e-19,-3.234191409069551523e-18,1.497184566687792540e-04
1762817957.827351332,7.257738529231612149e-19,-3.240011451859474626e-18,1.497185294283553958e-04
1762817957.847444534,7.267774815001294603e-19,-3.245391020973213242e-18,1.497186021879315376e-04
1762817957.867410660,7.276972029437118579e-19,-3.250320397038569872e-18,1.497186749475076795e-04
1762817957.887330055,7.285417026503402146e-19,-3.254847349735919454e-18,1.497187477070838213e-04
