1762889770.086949587,1.422046516094771836e-18,-3.814197633292239957e-18,1.496086333645507693e-04
1762889770.107125521,1.369902084255194663e-18,-3.659838286364332016e-18,1.496086915722116828e-04
1762889770.126933575,2.183598825642995433e-18,-6.068571686506497544e-18,1.496076583862304688e-04
1762889770.146825075,2.021364512488429530e-18,-5.588320962615866589e-18,1.496078330092132092e-04
1762889770.167925596,1.434114460846461095e-18,-3.849921909587180116e-18,1.496086188126355410e-04
1762889770.188013315,1.957294204167369080e-18,-5.398655892782970321e-18,1.496080221841111779e-04
1762889770.207892656,1.194783916072232508e-18,-3.141446884814340369e-18,1.496089098509401083e-04
1762889770.228033543,1.150945825148759700e-18,-3.011675688389724314e-18,1.496089389547705650e-04
1762889770.247929811,1.152504336820386173e-18,-3.016289288256238826e-18,1.496089389547705650e-04
1762889770.267861128,1.156840004001082868e-18,-3.029124029435764741e-18,1.496089098509401083e-04
1762889770.288163662,1.161113942828567793e-18,-3.041775756904763300e-18,1.496089389547705650e-04
1762889770.306924105,2.233768570565255391e-18,-6.217084520864880686e-18,1.496077456977218390e-04
1762889770.327564001,2.202342324733140764e-18,-6.124055653274104429e-18,1.496078330092132092e-04
1762889770.347611904,1.166472729029416014e-18,-3.057639219897152126e-18,1.496089826105162501e-04
1762889770.367034674,1.170044494914419987e-18,-3.068212656077111202e-18,1.496089826105162501e-04
1762889770.387089252,2.222065619258855156e-18,-6.182441369630547334e-18,1.496076874900609255e-04
1762889770.407204390,1.176663800971222453e-18,-3.087807324017573598e-18,1.496089535066857934e-04
1762889770.426940918,2.234803787101865506e-18,-6.220150052215002207e-18,1.496076292824000120e-04
1762889770.447950840,2.269800351252912139e-18,-6.323747806492368499e-18,1.496075274189934134e-04
1762889770.468087673,1.179774620459881252e-18,-3.097016118981973317e-18,1.496089098509401083e-04
1762889770.486814260,7.063124644588964254e-19,-1.695457315696491440e-18,1.496094628237187862e-04
1762889770.506968498,1.066460906105043666e-18,-2.761581766087379161e-18,1.496091135777533054e-04
1762889770.527039051,6.913207464345619209e-19,-1.651078558845138659e-18,1.496095210313796997e-04
1762889770.546909571,6.678171331119036234e-19,-1.581502536366925257e-18,1.496095355832949281e-04
1762889770.567086935,6.676692228786214852e-19,-1.581064751027731567e-18,1.496095355832949281e-04
1762889770.587152719,6.689927118587063295e-19,-1.584982588601512414e-18,1.496095210313796997e-04
1762889770.606937647,6.703273160782723551e-19,-1.588933099809489105e-18,1.496095210313796997e-04
1762889770.627001762,6.715809082965964685e-19,-1.592643625242248849e-18,1.496095210313796997e-04
1762889770.646833420,6.727486805263682053e-19,-1.596100309624531382e-18,1.496095210313796997e-04
1762889770.666900396,6.738344067791323387e-19,-1.599313906304299895e-18,1.496095064794644713e-04
1762889770.686970472,6.748408270906679506e-19,-1.602293514268292470e-18,1.496095064794644713e-04
1762889770.707024574,6.757745589058754651e-19,-1.605057538285138412e-18,1.496095064794644713e-04
1762889770.727089643,6.766345165502009065e-19,-1.607603290017846923e-18,1.496095064794644713e-04
1762889770.747108698,6.774287133358283822e-19,-1.609954447511452336e-18,1.496095064794644713e-04
1762889770.767151356,6.781590104191361365e-19,-1.612116180644783104e-18,1.496094919275492430e-04
1762889770.786901474,7.235905613951157829e-19,-1.746604271114906231e-18,1.496094046160578728e-04
1762889770.807516813,1.193869778097784843e-18,-3.138740556645220001e-18,1.496088952990248799e-04
1762889770.826931953,1.189371259733991771e-18,-3.125424189554035085e-18,1.496089098509401083e-04
1762889770.847486973,1.190722872854903418e-18,-3.129425262176954080e-18,1.496089098509401083e-04
1762889770.867413998,1.192368858876307374e-18,-3.134297976370350828e-18,1.496089098509401083e-04
1762889770.887425423,1.193943707365031770e-18,-3.138959345917240277e-18,1.496088807471096516e-04
1762889770.907026291,1.195419500975402940e-18,-3.143327893527285954e-18,1.496088807471096516e-04
1762889770.926986933,1.196802443562015034e-18,-3.147422023969117165e-18,1.496088807471096516e-04
1762889770.946848154,1.198092535124868049e-18,-3.151240910062121355e-18,1.496088807471096516e-04
1762889770.966949463,1.199294945542790444e-18,-3.154800475033090171e-18,1.496088807471096516e-04
1762889770.987960339,1.200408330647286820e-18,-3.158095755798348295e-18,1.496088807471096516e-04
1762889771.008088350,1.215434273269465705e-18,-3.202575738877162253e-18,1.496088661951944232e-04
1762889771.027995110,1.197010376088495551e-18,-3.148037032754550341e-18,1.496089098509401083e-04
1762889771.047949553,1.196966121925723964e-18,-3.147906131422613824e-18,1.496089098509401083e-04
1762889771.068876982,1.198074440548968452e-18,-3.151186936527152270e-18,1.496089098509401083e-04
1762889771.086901426,1.213154253308539854e-18,-3.195826772259342100e-18,1.496089098509401083e-04
1762889771.107012749,1.194870873434127145e-18,-3.141703310804231808e-18,1.496089389547705650e-04
1762889771.126851797,1.194929913450348117e-18,-3.141878052708633635e-18,1.496089389547705650e-04
