time,cf,px,py,pz,vx,vy,vz
1765156305.5404384,cf1,-0.0006462474702857435,0.9995034337043762,0.9984946250915527,1.9637996956589632e-05,3.106558506260626e-05,0.0008304734365083277
1765156305.5405645,cf2,-0.0006982404738664627,-0.0008828731952235103,0.9985291361808777,0.0010115063050761819,0.00029511124012060463,0.00036650773836299777
1765156305.5521157,cf2,-0.0006806526216678321,-0.0008890993194654584,0.9985466003417969,0.0010115063050761819,0.00029511124012060463,0.00036650773836299777
1765156305.553907,cf2,-0.0006806526216678321,-0.0008890993194654584,0.9985466003417969,0.0011167938355356455,0.000296892219921574,0.0004018186591565609
1765156305.5567374,cf1,-0.0006560987676493824,0.9994906783103943,0.9985150694847107,1.9637996956589632e-05,3.106558506260626e-05,0.0008304734365083277
1765156305.55719,cf1,-0.0006560987676493824,0.9994906783103943,0.9985150694847107,0.00010772585665108636,-1.1758830623875838e-05,0.0008393750758841634
1765156305.5720413,cf2,-0.0006631903233937919,-0.0008958522230386734,0.9985639452934265,0.0011167938355356455,0.000296892219921574,0.0004018186591565609
1765156305.5761943,cf2,-0.0006631903233937919,-0.0008958522230386734,0.9985639452934265,0.001191974151879549,0.00028411945095285773,0.0004328007053118199
1765156305.576641,cf1,-0.0006638900376856327,0.9994770288467407,0.9985348582267761,0.00010772585665108636,-1.1758830623875838e-05,0.0008393750758841634
1765156305.5769262,cf1,-0.0006638900376856327,0.9994770288467407,0.9985348582267761,0.0002003734844038263,-4.9469032092019916e-05,0.0007754534599371254
1765156305.5921168,cf2,-0.0006433206144720316,-0.0009024362661875784,0.9985821843147278,0.001191974151879549,0.00028411945095285773,0.0004328007053118199
1765156305.5938737,cf2,-0.0006433206144720316,-0.0009024362661875784,0.9985821843147278,0.0012542179320007563,0.0002758728514891118,0.0004678539407905191
1765156305.5966876,cf1,-0.0006694865296594799,0.999462902545929,0.9985535740852356,0.0002003734844038263,-4.9469032092019916e-05,0.0007754534599371254
1765156305.597023,cf1,-0.0006694865296594799,0.999462902545929,0.9985535740852356,0.0002952718932647258,-8.073942444752902e-05,0.0007332291570492089
1765156305.6122048,cf2,-0.0006209158455021679,-0.000908530899323523,0.9986010193824768,0.0012542179320007563,0.0002758728514891118,0.0004678539407905191
1765156305.6139586,cf2,-0.0006209158455021679,-0.000908530899323523,0.9986010193824768,0.001357576227746904,0.00028442300390452147,0.0005020909593440592
1765156305.6169338,cf1,-0.0006729796878062189,0.9994481205940247,0.9985722899436951,0.0002952718932647258,-8.073942444752902e-05,0.0007332291570492089
1765156305.6173134,cf1,-0.0006729796878062189,0.9994481205940247,0.9985722899436951,0.0003943178744520992,-0.00010760064469650388,0.0006963566411286592
1765156305.6321428,cf2,-0.000595965248066932,-0.000914157135412097,0.998619556427002,0.001357576227746904,0.00028442300390452147,0.0005020909593440592
1765156305.6339464,cf2,-0.000595965248066932,-0.000914157135412097,0.998619556427002,0.0014592536026611924,0.00029889302095398307,0.0005026697181165218
1765156305.6369371,cf1,-0.0006741912220604718,0.9994328618049622,0.9985900521278381,0.0003943178744520992,-0.00010760064469650388,0.0006963566411286592
1765156305.637314,cf1,-0.0006741912220604718,0.9994328618049622,0.9985900521278381,0.0004958883509971201,-0.00012932586832903326,0.0006195185706019402
1765156305.6520963,cf2,-0.0005686451331712306,-0.0009190331911668181,0.9986366033554077,0.0014592536026611924,0.00029889302095398307,0.0005026697181165218
1765156305.6540263,cf2,-0.0005686451331712306,-0.0009190331911668181,0.9986366033554077,0.001547236111946404,0.00032494639162905514,0.00043288382585160434
1765156305.6569324,cf1,-0.0006730362656526268,0.9994173645973206,0.9986072778701782,0.0004958883509971201,-0.00012932586832903326,0.0006195185706019402
