time,cf,px,py,pz,vx,vy,vz
1765223613.370688,cf2,-1.175370216369629,1.1731793880462646,0.8165159821510315,-0.3529869318008423,-0.20941349864006042,0.0893855169415474
1765223613.37101,cf2,-1.1829341650009155,1.1686670780181885,0.8185733556747437,-0.3529869318008423,-0.20941349864006042,0.0893855169415474
1765223613.3711402,cf2,-1.1829341650009155,1.1686670780181885,0.8185733556747437,-0.3477623164653778,-0.21669162809848785,0.08748594671487808
1765223613.3714025,cf2,-1.1903574466705322,1.164011836051941,0.8205985426902771,-0.3477623164653778,-0.21669162809848785,0.08748594671487808
1765223613.3715174,cf2,-1.1903574466705322,1.164011836051941,0.8205985426902771,-0.3420696556568146,-0.22375595569610596,0.08559021353721619
1765223613.3717744,cf2,-1.1976321935653687,1.159218192100525,0.8225927948951721,-0.3420696556568146,-0.22375595569610596,0.08559021353721619
1765223613.3718884,cf2,-1.1976321935653687,1.159218192100525,0.8225927948951721,-0.3359018862247467,-0.2305883914232254,0.08376353234052658
1765223613.372186,cf2,-1.204750418663025,1.1542917490005493,0.8245598077774048,-0.3359018862247467,-0.2305883914232254,0.08376353234052658
1765223613.3723252,cf2,-1.204750418663025,1.1542917490005493,0.8245598077774048,-0.32929491996765137,-0.2371825873851776,0.08201389759778976
1765223613.3726075,cf2,-1.2117044925689697,1.149238109588623,0.8265033960342407,-0.32929491996765137,-0.2371825873851776,0.08201389759778976
1765223613.3727856,cf2,-1.2117044925689697,1.149238109588623,0.8265033960342407,-0.3222523331642151,-0.24350973963737488,0.08044328540563583
1765223613.3730977,cf2,-1.2186338901519775,1.1439387798309326,0.8284658789634705,-0.3222523331642151,-0.24350973963737488,0.08044328540563583
1765223613.3732302,cf2,-1.2186338901519775,1.1439387798309326,0.8284658789634705,-0.31479474902153015,-0.24954594671726227,0.07910193502902985
1765223613.3735282,cf2,-1.2250926494598389,1.1387687921524048,0.8303332328796387,-0.31479474902153015,-0.24954594671726227,0.07910193502902985
1765223613.3736682,cf2,-1.2250926494598389,1.1387687921524048,0.8303332328796387,-0.30580154061317444,-0.25497618317604065,0.0776180773973465
1765223613.3739936,cf2,-1.2315059900283813,1.1333763599395752,0.8322233557701111,-0.30580154061317444,-0.25497618317604065,0.0776180773973465
1765223613.374113,cf2,-1.2315059900283813,1.1333763599395752,0.8322233557701111,-0.2973748445510864,-0.26014387607574463,0.07666654884815216
1765223613.3742964,cf2,-1.2315059900283813,1.1333763599395752,0.8322233557701111,-0.28894755244255066,-0.26527461409568787,0.07604539394378662
1765223613.3796382,cf2,-1.2377408742904663,1.127873182296753,0.834104061126709,-0.28894755244255066,-0.26527461409568787,0.07604539394378662
1765223613.3798835,cf2,-1.2377408742904663,1.127873182296753,0.834104061126709,-0.28029927611351013,-0.270120769739151,0.07561937719583511
1765223613.3826942,cf1,-1.400766372680664,0.07672684639692307,1.0033358335494995,0.8297773003578186,-0.4859045147895813,0.00724754948168993
1765223613.3828497,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8297773003578186,-0.4859045147895813,0.00724754948168993
1765223613.3829083,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8363815546035767,-0.46797844767570496,0.014004490338265896
1765223613.3830423,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8360642790794373,-0.4573052227497101,0.017385119572281837
1765223613.3831656,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8419725298881531,-0.4397861063480377,0.02264271304011345
1765223613.3833055,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8486186861991882,-0.42303696274757385,0.025005748495459557
1765223613.3835473,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8554480075836182,-0.40670859813690186,0.024089263752102852
1765223613.3839004,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8625327944755554,-0.39076724648475647,0.019805625081062317
1765223613.384172,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8675122261047363,-0.3730712831020355,0.012469157576560974
1765223613.3846023,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8751239776611328,-0.35753333568573,0.004663227591663599
1765223613.3848584,cf1,-1.382506012916565,0.06862589716911316,1.0029635429382324,0.8831195831298828,-0.341857373714447,-0.002925341948866844
1765223613.390667,cf1,-1.3640745878219604,0.060845691710710526,1.0024642944335938,0.8831195831298828,-0.341857373714447,-0.002925341948866844
1765223613.392344,cf1,-1.3640745878219604,0.060845691710710526,1.0024642944335938,0.8913596272468567,-0.3256727159023285,-0.007462817244231701
1765223613.3996575,cf2,-1.243786096572876,1.1222717761993408,0.835975170135498,-0.28029927611351013,-0.270120769739151,0.07561937719583511
1765223613.3998892,cf2,-1.243786096572876,1.1222717761993408,0.835975170135498,-0.27146732807159424,-0.2746737599372864,0.07542309165000916
1765223613.4105964,cf1,-1.3454675674438477,0.053405117243528366,1.0019124746322632,0.8913596272468567,-0.3256727159023285,-0.007462817244231701
1765223613.4126372,cf1,-1.3454675674438477,0.053405117243528366,1.0019124746322632,0.8997915983200073,-0.30900710821151733,-0.008718759752810001
1765223613.4197578,cf2,-1.2496393918991089,1.1165779829025269,0.837837278842926,-0.27146732807159424,-0.2746737599372864,0.07542309165000916
1765223613.419995,cf2,-1.2496393918991089,1.1165779829025269,0.837837278842926,-0.2625260055065155,-0.27895021438598633,0.07537177950143814
